"";"DIM2";"Maakond";"DIM3";"Tegevusvaldkond";"DIM4";"Sugu";"TIME";"Vaatlusperiood";"Value"
"574";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2009;2009;11
"575";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2010;2010;19
"576";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2011;2011;8
"577";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2012;2012;6
"578";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2013;2013;7
"579";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2014;2014;5
"580";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2015;2015;5
"581";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2016;2016;5
"582";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2017;2017;5
"583";39;"Hiiu maakond";9;"Muu valdkond";1;"Mehed";2018;2018;6
"584";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2008;2008;8
"585";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2009;2009;5
"586";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2010;2010;14
"587";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2011;2011;8
"588";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2012;2012;8
"589";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2013;2013;9
"590";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2014;2014;8
"591";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2015;2015;8
"592";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2016;2016;14
"593";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2017;2017;14
"594";39;"Hiiu maakond";9;"Muu valdkond";2;"Naised";2018;2018;14
"617";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2008;2008;10
"618";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2009;2009;10
"619";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2010;2010;31
"620";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2011;2011;31
"621";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2012;2012;31
"622";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2013;2013;31
"623";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2014;2014;31
"624";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2015;2015;31
"625";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2016;2016;31
"626";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2017;2017;31
"627";44;"Ida-Viru maakond";2;"Folkloor";1;"Mehed";2018;2018;31
"628";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2008;2008;37
"629";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2009;2009;37
"630";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2010;2010;78
"631";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2011;2011;78
"632";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2012;2012;78
"633";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2013;2013;78
"634";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2014;2014;78
"635";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2015;2015;107
"636";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2016;2016;82
"637";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2017;2017;82
"638";44;"Ida-Viru maakond";2;"Folkloor";2;"Naised";2018;2018;82
"639";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2008;2008;65
"640";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2009;2009;65
"641";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2010;2010;118
"642";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2011;2011;122
"643";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2012;2012;122
"644";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2013;2013;122
"645";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2014;2014;122
"646";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2015;2015;135
"647";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2016;2016;128
"648";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2017;2017;128
"649";44;"Ida-Viru maakond";3;"Harrastusteater";1;"Mehed";2018;2018;123
"650";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2008;2008;118
"651";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2009;2009;118
"652";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2010;2010;198
"653";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2011;2011;209
"654";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2012;2012;209
"655";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2013;2013;209
"656";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2014;2014;209
"657";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2015;2015;246
"658";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2016;2016;236
"659";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2017;2017;230
"660";44;"Ida-Viru maakond";3;"Harrastusteater";2;"Naised";2018;2018;212
"661";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2008;2008;487
"662";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2009;2009;468
"663";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2010;2010;467
"664";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2011;2011;446
"665";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2012;2012;446
"666";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2013;2013;446
"667";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2014;2014;446
"668";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2015;2015;441
"669";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2016;2016;462
"670";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2017;2017;412
"671";44;"Ida-Viru maakond";4;"Koorimuusika";1;"Mehed";2018;2018;366
"672";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2008;2008;1681
"673";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2009;2009;1681
"674";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2010;2010;1694
"675";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2011;2011;1654
"676";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2012;2012;1654
"677";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2013;2013;1654
"678";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2014;2014;1654
"679";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2015;2015;1624
"680";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2016;2016;1656
"681";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2017;2017;1553
"682";44;"Ida-Viru maakond";4;"Koorimuusika";2;"Naised";2018;2018;1434
"683";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;12
"684";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;12
"685";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;17
"686";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;18
"687";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;18
"688";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;18
"689";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;18
"690";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;20
"691";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;20
"692";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;13
"693";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;13
"694";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;116
"695";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;116
"696";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;208
"697";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;207
"698";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;207
"699";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;207
"700";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;207
"701";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;234
"702";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;234
"703";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;229
"704";44;"Ida-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;200
"705";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;159
"706";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;165
"707";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;153
"708";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;156
"709";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;156
"710";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;156
"711";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;156
"712";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;158
"713";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;158
"714";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;136
"715";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;114
"716";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;88
"717";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;90
"718";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;76
"719";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;87
"720";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;87
"721";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;87
"722";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;87
"723";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;91
"724";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;91
"725";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;76
"726";44;"Ida-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;66
"727";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2008;2008;357
"728";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2009;2009;357
"729";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2010;2010;373
"730";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2011;2011;381
"731";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2012;2012;381
"732";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2013;2013;381
"733";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2014;2014;381
"734";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2015;2015;381
"735";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2016;2016;390
"736";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2017;2017;382
"737";44;"Ida-Viru maakond";7;"Rahvatants";1;"Mehed";2018;2018;370
"738";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2008;2008;702
"739";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2009;2009;702
"740";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2010;2010;675
"741";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2011;2011;693
"742";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2012;2012;693
"743";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2013;2013;693
"744";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2014;2014;693
"745";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2015;2015;739
"746";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2016;2016;763
"747";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2017;2017;728
"748";44;"Ida-Viru maakond";7;"Rahvatants";2;"Naised";2018;2018;677
"749";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2008;2008;3
"750";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2009;2009;3
"751";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2010;2010;0
"752";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2011;2011;0
"753";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2012;2012;0
"754";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2013;2013;0
"755";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2014;2014;0
"756";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2015;2015;5
"757";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2016;2016;5
"758";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2017;2017;5
"759";44;"Ida-Viru maakond";8;"Käsitöö";1;"Mehed";2018;2018;5
"760";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2008;2008;421
"761";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2009;2009;421
"762";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2010;2010;303
"763";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2011;2011;303
"764";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2012;2012;303
"765";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2013;2013;303
"766";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2014;2014;303
"767";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2015;2015;341
"768";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2016;2016;341
"769";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2017;2017;341
"770";44;"Ida-Viru maakond";8;"Käsitöö";2;"Naised";2018;2018;316
"771";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2008;2008;10
"772";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2009;2009;10
"773";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2010;2010;25
"774";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2011;2011;16
"775";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2012;2012;16
"776";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2013;2013;16
"777";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2014;2014;16
"778";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2015;2015;35
"779";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2016;2016;35
"780";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2017;2017;35
"781";44;"Ida-Viru maakond";9;"Muu valdkond";1;"Mehed";2018;2018;35
"782";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2008;2008;20
"783";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2009;2009;20
"784";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2010;2010;44
"785";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2011;2011;51
"786";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2012;2012;51
"787";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2013;2013;51
"788";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2014;2014;51
"789";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2015;2015;159
"790";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2016;2016;184
"791";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2017;2017;184
"792";44;"Ida-Viru maakond";9;"Muu valdkond";2;"Naised";2018;2018;184
"815";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2008;2008;15
"816";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2009;2009;15
"817";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2010;2010;15
"818";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2011;2011;9
"819";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2012;2012;9
"820";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2013;2013;9
"821";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2014;2014;9
"822";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2015;2015;9
"823";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2016;2016;9
"824";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2017;2017;9
"825";49;"Jõgeva maakond";2;"Folkloor";1;"Mehed";2018;2018;7
"826";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2008;2008;42
"827";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2009;2009;44
"828";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2010;2010;44
"829";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2011;2011;30
"830";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2012;2012;30
"831";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2013;2013;30
"832";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2014;2014;30
"833";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2015;2015;30
"834";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2016;2016;30
"835";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2017;2017;30
"836";49;"Jõgeva maakond";2;"Folkloor";2;"Naised";2018;2018;24
"837";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2008;2008;106
"838";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2009;2009;106
"839";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2010;2010;109
"840";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2011;2011;97
"841";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2012;2012;105
"842";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2013;2013;112
"843";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2014;2014;115
"844";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2015;2015;114
"845";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2016;2016;112
"846";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2017;2017;112
"847";49;"Jõgeva maakond";3;"Harrastusteater";1;"Mehed";2018;2018;86
"848";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2008;2008;173
"849";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2009;2009;173
"850";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2010;2010;176
"851";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2011;2011;152
"852";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2012;2012;160
"853";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2013;2013;177
"854";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2014;2014;181
"855";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2015;2015;184
"856";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2016;2016;171
"857";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2017;2017;171
"858";49;"Jõgeva maakond";3;"Harrastusteater";2;"Naised";2018;2018;129
"859";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2008;2008;379
"860";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2009;2009;379
"861";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2010;2010;384
"862";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2011;2011;377
"863";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2012;2012;377
"864";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2013;2013;389
"865";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2014;2014;389
"866";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2015;2015;389
"867";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2016;2016;372
"868";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2017;2017;366
"869";49;"Jõgeva maakond";4;"Koorimuusika";1;"Mehed";2018;2018;187
"870";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2008;2008;1034
"871";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2009;2009;1034
"872";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2010;2010;1049
"873";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2011;2011;1001
"874";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2012;2012;1001
"875";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2013;2013;1021
"876";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2014;2014;1021
"877";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2015;2015;1021
"878";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2016;2016;1033
"879";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2017;2017;1012
"880";49;"Jõgeva maakond";4;"Koorimuusika";2;"Naised";2018;2018;816
"881";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;13
"882";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;13
"883";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;13
"884";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;13
"885";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;13
"886";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;9
"887";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;9
"888";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;9
"889";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;9
"890";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;9
"891";49;"Jõgeva maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;9
"892";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;78
"893";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;88
"894";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;99
"895";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;102
"896";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;102
"897";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;101
"898";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;101
"899";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;99
"900";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;101
"901";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;101
"902";49;"Jõgeva maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;82
"903";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;144
"904";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;144
"905";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;129
"906";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;135
"907";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;135
"908";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;135
"909";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;135
"910";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;135
"911";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;135
"912";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;135
"913";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;133
"914";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;66
"915";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;66
"916";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;72
"917";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;73
"918";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;73
"919";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;72
"920";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;72
"921";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;76
"922";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;72
"923";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;72
"924";49;"Jõgeva maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;61
"925";49;"Jõgeva maakond";7;"Rahvatants";1;"Mehed";2008;2008;301
"926";49;"Jõgeva maakond";7;"Rahvatants";1;"Mehed";2009;2009;301
"927";49;"Jõgeva maakond";7;"Rahvatants";1;"Mehed";2010;2010;301
"928";49;"Jõgeva maakond";7;"Rahvatants";1;"Mehed";2011;2011;268
"929";49;"Jõgeva maakond";7;"Rahvatants";1;"Mehed";2012;2012;276
